idx,inA,freqA.R,freqA.I,outA,freqB.R,freqB.I,outB,freqC.R,freqC.I,outC,freqD.R,freqD.I,outD,diffB,diffC,diffD
132,0.82099323,51.59550952,-13.19847353,0.82099323,1.81145658,-2.48266436,0.82099323,1.81145658,-2.48266436,0.81496648,1.81145658,-2.48266436,0.81496648,49.78405295,49.78405295,49.78405295,
133,0.01357164,3.46992270,32.56650660,0.01357164,3.59532341,-4.73349527,0.01357164,3.59532341,-4.73349527,0.93728436,3.59532341,-4.73349527,0.93728436,-0.12540071,-0.12540071,-0.12540071,
134,0.09710127,-2.34998266,-17.86657449,0.09710127,-1.72832342,4.47501118,0.09710127,-1.72832342,4.47501118,0.34851936,-1.72832342,4.47501118,0.34851936,-0.62165924,-0.62165924,-0.62165924,
135,0.62284609,15.30877268,37.33599635,0.62284609,-2.09940452,-6.97670508,0.62284609,-2.09940452,-6.97670508,0.44908343,-2.09940452,-6.97670508,0.44908343,17.40817720,17.40817720,17.40817720,
136,0.83794491,-14.81987487,46.06911116,0.83794491,-8.17716469,-4.98662822,0.83794491,-8.17716469,-4.98662822,0.23262699,-8.17716469,-4.98662822,0.23262699,-6.64271018,-6.64271018,-6.64271018,
137,0.67365963,-14.76643053,8.25443669,0.67365963,4.55086649,-0.87185501,0.67365963,4.55086649,-0.87185501,0.73868266,4.55086649,-0.87185501,0.73868266,-19.31729702,-19.31729702,-19.31729702,
138,0.09609840,-23.70030535,-8.73061375,0.09609840,6.39510288,0.97090846,0.09609840,6.39510288,0.97090846,0.04600731,6.39510288,0.97090846,0.04600731,-30.09540823,-30.09540823,-30.09540823,
139,0.97194500,3.73792335,-2.57227814,0.97194500,-3.86582580,2.21111602,0.97194500,-3.86582580,2.21111602,0.39753350,-3.86582580,2.21111602,0.39753350,7.60374915,7.60374915,7.60374915,
140,0.97645947,2.42966205,-30.23152847,0.97645947,-0.86169669,0.27778268,0.97645947,-0.86169669,0.27778268,0.92496692,-0.86169669,0.27778268,0.92496692,3.29135873,3.29135873,3.29135873,
141,0.87819347,12.19321851,19.80030525,0.87819347,-1.31387322,-4.00824131,0.87819347,-1.31387322,-4.00824131,0.36316125,-1.31387322,-4.00824131,0.36316125,13.50709173,13.50709173,13.50709173,
142,0.46865120,38.23328511,-7.77669148,0.46865120,-4.33242316,-7.32291050,0.46865120,-4.33242316,-7.32291050,0.82865692,-4.33242316,-7.32291050,0.82865692,42.56570826,42.56570826,42.56570826,
143,0.50962437,-17.90554764,3.34783040,0.50962437,-5.39960282,3.79676215,0.50962437,-5.39960282,3.79676215,0.96890304,-5.39960282,3.79676215,0.96890304,-12.50594482,-12.50594482,-12.50594482,
144,0.97676109,-1.09070022,-21.53547392,0.97676109,-3.15298656,4.88336362,0.97676109,-3.15298656,4.88336362,0.36054556,-3.15298656,4.88336362,0.36054556,2.06228634,2.06228634,2.06228634,
145,0.05571469,12.72332324,9.94611014,0.05571469,3.00313452,2.96207692,0.05571469,3.00313452,2.96207692,0.44714384,3.00313452,2.96207692,0.44714384,9.72018873,9.72018873,9.72018873,
146,0.60484552,-10.79392446,0.30698981,0.60484552,0.23680183,3.78946430,0.60484552,0.23680183,3.78946430,0.41485687,0.23680183,3.78946430,0.41485687,-11.03072629,-11.03072629,-11.03072629,
147,0.45115921,-6.43534145,-18.54036125,0.45115921,13.31787669,6.06638519,0.45115921,13.31787669,6.06638519,0.73822658,13.31787669,6.06638519,0.73822658,-19.75321814,-19.75321814,-19.75321814,
148,0.73926358,-34.34509270,-6.59773103,0.73926358,11.22432146,0.14326778,0.73926358,11.22432146,0.14326778,0.70657471,11.22432146,0.14326778,0.70657471,-45.56941416,-45.56941416,-45.56941416,
149,0.01998767,-17.80268610,14.27003161,0.01998767,-4.14260755,-1.83622638,0.01998767,-4.14260755,-1.83622638,0.82255945,-4.14260755,-1.83622638,0.82255945,-13.66007855,-13.66007855,-13.66007855,
150,0.03918779,9.54002793,-7.94778703,0.03918779,10.23490427,-14.39258919,0.03918779,10.23490427,-14.39258919,0.28705152,10.23490427,-14.39258919,0.28705152,-0.69487634,-0.69487634,-0.69487634,
151,0.44171092,23.87909214,0.43133231,0.44171092,1.39860695,0.73556369,0.44171092,1.39860695,0.73556369,0.42783438,1.39860695,0.73556369,0.42783438,22.48048518,22.48048518,22.48048518,
152,0.28280696,9.34297031,9.06307581,0.28280696,6.79063751,-5.88694138,0.28280696,6.79063751,-5.88694138,0.55468781,6.79063751,-5.88694138,0.55468781,2.55233280,2.55233280,2.55233280,
153,0.97958673,-3.21403459,40.65115144,0.97958673,-0.17978352,-2.15966547,0.97958673,-0.17978352,-2.15966547,0.49767798,-0.17978352,-2.15966547,0.49767798,-3.03425107,-3.03425107,-3.03425107,
154,0.12019656,-6.49563841,-24.53256023,0.12019656,0.86370213,-2.30558244,0.12019656,0.86370213,-2.30558244,0.42408899,0.86370213,-2.30558244,0.42408899,-7.35934054,-7.35934054,-7.35934054,
155,0.35944447,-13.39145436,16.75098698,0.35944447,-7.90727912,4.57513635,0.35944447,-7.90727912,4.57513635,0.85394012,-7.90727912,4.57513635,0.85394012,-5.48417523,-5.48417523,-5.48417523,
156,0.29614020,26.85508013,-6.49985421,0.29614020,-1.47041805,3.67308575,0.29614020,-1.47041805,3.67308575,0.51730851,-1.47041805,3.67308575,0.51730851,28.32549818,28.32549818,28.32549818,
157,0.48089354,24.76333620,-9.21952593,0.48089354,-0.14175487,-15.56498001,0.48089354,-0.14175487,-15.56498001,0.92687909,-0.14175487,-15.56498001,0.92687909,24.90509107,24.90509107,24.90509107,
158,0.11872771,-20.32238821,-10.31262069,0.11872771,4.55528096,-1.41255772,0.11872771,4.55528096,-1.41255772,0.66585911,4.55528096,-1.41255772,0.66585911,-24.87766917,-24.87766917,-24.87766917,
159,0.68866119,-4.38632726,-5.43025055,0.68866119,12.01250025,6.27494583,0.68866119,12.01250025,6.27494583,0.63393095,12.01250025,6.27494583,0.63393095,-16.39882751,-16.39882751,-16.39882751,
160,0.31798317,-1.59205861,-12.81645201,0.31798317,7.18972514,-6.88848907,0.31798317,7.18972514,-6.88848907,0.24606318,7.18972514,-6.88848907,0.24606318,-8.78178375,-8.78178375,-8.78178375,
161,0.88047589,-24.68901022,14.25433286,0.88047589,2.95786277,1.97708162,0.88047589,2.95786277,1.97708162,0.38072924,2.95786277,1.97708162,0.38072924,-27.64687300,-27.64687300,-27.64687300,
162,0.41426299,32.69469753,-20.26922538,0.41426299,-2.33582785,-12.78218416,0.41426299,-2.33582785,-12.78218416,0.66250457,-2.33582785,-12.78218416,0.66250457,35.03052538,35.03052538,35.03052538,
163,0.91823547,-1.72565070,-25.64814961,0.91823547,1.10830931,5.54702304,0.91823547,1.10830931,5.54702304,0.68357296,1.10830931,5.54702304,0.68357296,-2.83396001,-2.83396001,-2.83396001,
164,0.06414750,-44.09524829,-1.10855131,0.06414750,3.65903574,11.65260733,0.06414750,3.65903574,11.65260733,0.24141862,3.65903574,11.65260733,0.24141862,-47.75428403,-47.75428403,-47.75428403,
165,0.21682213,10.84246859,-1.54555483,0.21682213,-0.04359674,-6.50743635,0.21682213,-0.04359674,-6.50743635,0.07044719,-0.04359674,-6.50743635,0.07044719,10.88606533,10.88606533,10.88606533,
166,0.69247212,7.22775905,34.30140383,0.69247212,0.63032679,-1.42339624,0.69247212,0.63032679,-1.42339624,0.28839850,0.63032679,-1.42339624,0.28839850,6.59743226,6.59743226,6.59743226,
167,0.56518887,5.11288829,7.14790064,0.56518887,-3.64186867,2.93172344,0.56518887,-3.64186867,2.93172344,0.80183615,-3.64186867,2.93172344,0.80183615,8.75475697,8.75475697,8.75475697,
168,0.56660145,5.57069546,5.59988654,0.56660145,-1.15541933,0.24146788,0.56660145,-1.15541933,0.24146788,0.78323444,-1.15541933,0.24146788,0.78323444,6.72611479,6.72611479,6.72611479,
169,0.86510256,32.13386507,11.46854926,0.86510256,-7.67303300,-4.76661073,0.86510256,-7.67303300,-4.76661073,0.31275329,-7.67303300,-4.76661073,0.31275329,39.80689807,39.80689807,39.80689807,
170,0.26538949,-15.87054429,-2.16850987,0.26538949,-1.52760935,2.14804891,0.26538949,-1.52760935,2.14804891,0.06530421,-1.52760935,2.14804891,0.06530421,-14.34293494,-14.34293494,-14.34293494,
171,0.50896896,-3.11336344,-31.30582402,0.50896896,-1.96099379,13.25173214,0.50896896,-1.96099379,13.25173214,0.36810240,-1.96099379,13.25173214,0.36810240,-1.15236964,-1.15236964,-1.15236964,
172,0.52324805,13.91506589,3.35504507,0.52324805,-6.78494103,3.03832212,0.52324805,-6.78494103,3.03832212,0.98940978,-6.78494103,3.03832212,0.98940978,20.70000692,20.70000692,20.70000692,
173,0.91672296,-7.60840619,52.97903411,0.91672296,4.63304961,2.75529576,0.91672296,4.63304961,2.75529576,0.64002416,4.63304961,2.75529576,0.64002416,-12.24145580,-12.24145580,-12.24145580,
174,0.09394051,5.82793778,4.60257500,0.09394051,2.08185427,0.15698601,0.09394051,2.08185427,0.15698601,0.49030534,2.08185427,0.15698601,0.49030534,3.74608350,3.74608350,3.74608350,
175,0.92115761,0.03969886,16.40480508,0.92115761,-0.48999236,1.49999294,0.92115761,-0.48999236,1.49999294,0.80702284,-0.48999236,1.49999294,0.80702284,0.52969122,0.52969122,0.52969122,
176,0.57594650,-9.84133655,-5.96383293,0.57594650,0.91848710,-2.78067291,0.57594650,0.91848710,-2.78067291,0.63876175,0.91848710,-2.78067291,0.63876175,-10.75982365,-10.75982365,-10.75982365,
177,0.08311249,-3.31544653,10.40281928,0.08311249,-2.70698259,-7.54432467,0.08311249,-2.70698259,-7.54432467,0.83151940,-2.70698259,-7.54432467,0.83151940,-0.60846393,-0.60846393,-0.60846393,
178,0.92929620,20.81179902,2.24600968,0.92929620,-2.31717181,-0.03543229,0.92929620,-2.31717181,-0.03543229,0.16295442,-2.31717181,-0.03543229,0.16295442,23.12897083,23.12897083,23.12897083,
179,0.27771856,2.37454796,5.89346067,0.27771856,-4.57856840,5.05809937,0.27771856,-4.57856840,5.05809937,0.31006764,-4.57856840,5.05809937,0.31006764,6.95311636,6.95311636,6.95311636,
180,0.31856896,2.68631918,30.48895462,0.31856896,-4.46283428,7.45605741,0.31856896,-4.46283428,7.45605741,0.40905409,-4.46283428,7.45605741,0.40905409,7.14915346,7.14915346,7.14915346,
181,0.00935670,-17.24854309,-6.74079750,0.00935670,-8.02584202,0.17978786,0.00935670,-8.02584202,0.17978786,0.04565964,-8.02584202,0.17978786,0.04565964,-9.22270107,-9.22270107,-9.22270107,
182,0.66741038,-17.18302143,-1.86655059,0.66741038,-1.87322723,0.20483298,0.66741038,-1.87322723,0.20483298,0.99034501,-1.87322723,0.20483298,0.99034501,-15.30979420,-15.30979420,-15.30979420,
183,0.84234208,-10.43322067,-16.98266905,0.84234208,6.00113980,5.01035789,0.84234208,6.00113980,5.01035789,0.37432320,6.00113980,5.01035789,0.37432320,-16.43436047,-16.43436047,-16.43436047,
184,0.13179786,44.67164878,10.25147048,0.13179786,0.18017986,-0.87098302,0.13179786,0.18017986,-0.87098302,0.97425622,0.18017986,-0.87098302,0.97425622,44.49146891,44.49146891,44.49146891,
185,0.64717414,35.33386627,-25.85943798,0.64717414,-1.41286432,-1.97205212,0.64717414,-1.41286432,-1.97205212,0.24465141,-1.41286432,-1.97205212,0.24465141,36.74673059,36.74673059,36.74673059,
186,0.71632720,-10.69266371,-15.72638081,0.71632720,11.57665839,1.80701495,0.71632720,11.57665839,1.80701495,0.61848026,11.57665839,1.80701495,0.61848026,-22.26932209,-22.26932209,-22.26932209,
187,0.84138612,-4.24952536,14.17380850,0.84138612,-5.29327343,13.26812597,0.84138612,-5.29327343,13.26812597,0.98163968,-5.29327343,13.26812597,0.98163968,1.04374807,1.04374807,1.04374807,
188,0.28940609,-9.50157952,-5.34920788,0.28940609,3.02354861,0.13968075,0.28940609,3.02354861,0.13968075,0.11548429,3.02354861,0.13968075,0.11548429,-12.52512813,-12.52512813,-12.52512813,
189,0.26473016,-9.97889280,1.44593293,0.26473016,-0.93635851,-4.71865227,0.26473016,-0.93635851,-4.71865227,0.49102474,-0.93635851,-4.71865227,0.49102474,-9.04253429,-9.04253429,-9.04253429,
190,0.18319136,1.17250296,-6.08475675,0.18319136,0.03144429,-0.02818626,0.18319136,0.03144429,-0.02818626,0.01203622,0.03144429,-0.02818626,0.01203622,1.14105867,1.14105867,1.14105867,
191,0.39782075,-7.78262922,-7.61395693,0.39782075,-8.75706185,-3.16859070,0.39782075,-8.75706185,-3.16859070,0.37622658,-8.75706185,-3.16859070,0.37622658,0.97443263,0.97443263,0.97443263,
192,0.58651293,40.56129402,52.36268161,0.58651293,-18.25736639,-2.67107919,0.58651293,-18.25736639,-2.67107919,0.13105523,-18.25736639,-2.67107919,0.13105523,58.81866041,58.81866041,58.81866041,
193,0.55282148,-6.49131659,-5.84115667,0.55282148,8.02515326,-6.41775738,0.55282148,8.02515326,-6.41775738,0.77108905,8.02515326,-6.41775738,0.77108905,-14.51646985,-14.51646985,-14.51646985,
194,0.02010755,-12.79769337,-45.71622007,0.02010755,-2.53122361,0.54646575,0.02010755,-2.53122361,0.54646575,0.25319119,-2.53122361,0.54646575,0.25319119,-10.26646976,-10.26646976,-10.26646976,
195,0.16494046,21.82179481,5.38416844,0.16494046,2.87709795,-2.13483123,0.16494046,2.87709795,-2.13483123,0.58015172,2.87709795,-2.13483123,0.58015172,18.94469686,18.94469686,18.94469686,
196,0.82894003,10.08929426,18.27708119,0.82894003,0.77643098,2.68467486,0.82894003,0.77643098,2.68467486,0.22116091,0.77643098,2.68467486,0.22116091,9.31286327,9.31286327,9.31286327,
197,0.36980810,-52.93964428,5.91386111,0.36980810,11.68571327,3.60078910,0.36980810,11.68571327,3.60078910,0.03246530,11.68571327,3.60078910,0.03246530,-64.62535755,-64.62535755,-64.62535755,
198,0.00469548,39.26010461,-17.25818723,0.00469548,6.83379163,3.61469317,0.00469548,6.83379163,3.61469317,0.25194099,6.83379163,3.61469317,0.25194099,32.42631299,32.42631299,32.42631299,
199,0.14644176,-19.11495372,-14.03698900,0.14644176,-8.45295463,-9.28143801,0.14644176,-8.45295463,-9.28143801,0.54459088,-8.45295463,-9.28143801,0.54459088,-10.66199909,-10.66199909,-10.66199909,
200,0.67781654,12.89658650,4.06677935,0.67781654,-3.70783760,0.38595747,0.67781654,-3.70783760,0.38595747,0.06807408,-3.70783760,0.38595747,0.06807408,16.60442410,16.60442410,16.60442410,
201,0.56961840,-13.90083105,26.84072261,0.56961840,9.68712987,1.70290610,0.56961840,9.68712987,1.70290610,0.64983197,9.68712987,1.70290610,0.64983197,-23.58796092,-23.58796092,-23.58796092,
202,0.27000797,-26.97963222,7.75991576,0.27000797,13.53400639,-0.47013066,0.27000797,13.53400639,-0.47013066,0.42879572,13.53400639,-0.47013066,0.42879572,-40.51363861,-40.51363861,-40.51363861,
203,0.70373728,-8.65697571,-17.00471551,0.70373728,6.56799935,4.64868089,0.70373728,6.56799935,4.64868089,0.51307487,6.56799935,4.64868089,0.51307487,-15.22497506,-15.22497506,-15.22497506,
204,0.73519402,5.06178706,4.79528311,0.73519402,-0.17914391,9.58064417,0.73519402,-0.17914391,9.58064417,0.01560607,-0.17914391,9.58064417,0.01560607,5.24093097,5.24093097,5.24093097,
205,0.28847643,6.28885983,0.09229293,0.28847643,-4.65372915,2.11719308,0.28847643,-4.65372915,2.11719308,0.52237053,-4.65372915,2.11719308,0.52237053,10.94258898,10.94258898,10.94258898,
206,0.96218855,-29.68009925,23.13072591,0.96218855,-9.32738416,-3.25814846,0.96218855,-9.32738416,-3.25814846,0.03307459,-9.32738416,-3.25814846,0.03307459,-20.35271509,-20.35271509,-20.35271509,
207,0.43328806,-24.18268510,22.70263168,0.43328806,9.38475552,1.35143297,0.43328806,9.38475552,1.35143297,0.83951297,9.38475552,1.35143297,0.83951297,-33.56744062,-33.56744062,-33.56744062,
208,0.24875314,2.52734758,49.55766149,0.24875314,15.50667475,7.75614425,0.24875314,15.50667475,7.75614425,0.61446471,15.50667475,7.75614425,0.61446471,-12.97932716,-12.97932716,-12.97932716,
209,0.75610669,-22.53594749,-17.98490444,0.75610669,-3.42972041,-3.76525242,0.75610669,-3.42972041,-3.76525242,0.23717329,-3.42972041,-3.76525242,0.23717329,-19.10622707,-19.10622707,-19.10622707,
210,0.57615734,-5.20192503,-7.35236367,0.57615734,-3.04849524,-8.59005252,0.57615734,-3.04849524,-8.59005252,0.23274413,-3.04849524,-8.59005252,0.23274413,-2.15342979,-2.15342979,-2.15342979,
211,0.39609828,-1.77210939,-9.64452231,0.39609828,-3.41896375,8.90287966,0.39609828,-3.41896375,8.90287966,0.08653249,-3.41896375,8.90287966,0.08653249,1.64685436,1.64685436,1.64685436,
212,0.59204193,6.34619107,-16.50203452,0.59204193,0.01423958,-2.65642344,0.59204193,0.01423958,-2.65642344,0.32670089,0.01423958,-2.65642344,0.32670089,6.33195149,6.33195149,6.33195149,
213,0.89603839,-5.01327840,-31.92330315,0.89603839,-11.55572850,-12.47201391,0.89603839,-11.55572850,-12.47201391,0.05596583,-11.55572850,-12.47201391,0.05596583,6.54245010,6.54245010,6.54245010,
214,0.57225190,18.02777348,-4.21883053,0.57225190,1.67036639,1.21674197,0.57225190,1.67036639,1.21674197,0.45416240,1.67036639,1.21674197,0.45416240,16.35740709,16.35740709,16.35740709,
215,0.63892108,6.14926908,-17.81033940,0.63892108,-6.02841311,-0.20362896,0.63892108,-6.02841311,-0.20362896,0.09202758,-6.02841311,-0.20362896,0.09202758,12.17768219,12.17768219,12.17768219,
216,0.22308163,-5.50367945,13.32535048,0.22308163,-9.44933457,-2.14104301,0.22308163,-9.44933457,-2.14104301,0.86948853,-9.44933457,-2.14104301,0.86948853,3.94565512,3.94565512,3.94565512,
217,0.89155443,-11.94282475,-38.74176034,0.89155443,-9.91540808,-10.77849482,0.89155443,-9.91540808,-10.77849482,0.09847800,-9.91540808,-10.77849482,0.09847800,-2.02741667,-2.02741667,-2.02741667,
218,0.95274901,-10.64628788,-1.46366196,0.95274901,-8.65016947,-0.41378922,0.95274901,-8.65016947,-0.41378922,0.94530153,-8.65016947,-0.41378922,0.94530153,-1.99611841,-1.99611841,-1.99611841,
219,0.68005557,-15.46276351,35.19873704,0.68005557,-7.55050936,-8.16589328,0.68005557,-7.55050936,-8.16589328,0.60917758,-7.55050936,-8.16589328,0.60917758,-7.91225415,-7.91225415,-7.91225415,
220,0.44712538,-20.26478498,-12.11002539,0.44712538,13.41824974,-0.39405146,0.44712538,13.41824974,-0.39405146,0.09961493,13.41824974,-0.39405146,0.09961493,-33.68303472,-33.68303472,-33.68303472,
221,0.44919773,-29.10936434,-1.12129725,0.44919773,-4.36454198,-6.61357762,0.44919773,-4.36454198,-6.61357762,0.68027016,-4.36454198,-6.61357762,0.68027016,-24.74482236,-24.74482236,-24.74482236,
222,0.84640867,29.78599042,13.27745521,0.84640867,-2.84278879,-3.30684471,0.84640867,-2.84278879,-3.30684471,0.92929141,-2.84278879,-3.30684471,0.92929141,32.62877921,32.62877921,32.62877921,
223,0.97857092,-2.02954502,-5.79299794,0.97857092,-5.22558683,2.81840218,0.97857092,-5.22558683,2.81840218,0.53627454,-5.22558683,2.81840218,0.53627454,3.19604182,3.19604182,3.19604182,
224,0.69947928,17.22894469,-10.97383015,0.69947928,-0.94090783,7.52293507,0.69947928,-0.94090783,7.52293507,0.40125950,-0.94090783,7.52293507,0.40125950,18.16985252,18.16985252,18.16985252,
225,0.11620191,-2.98137712,-5.72702241,0.11620191,3.11311959,-6.85002872,0.11620191,3.11311959,-6.85002872,0.84535768,3.11311959,-6.85002872,0.84535768,-6.09449671,-6.09449671,-6.09449671,
226,0.29743695,-12.76538449,7.78539408,0.29743695,7.38974798,-2.40135318,0.29743695,7.38974798,-2.40135318,0.18523232,7.38974798,-2.40135318,0.18523232,-20.15513247,-20.15513247,-20.15513247,
227,0.76702370,21.27540572,8.51433386,0.76702370,2.14987497,-14.39591279,0.76702370,2.14987497,-14.39591279,0.53184918,2.14987497,-14.39591279,0.53184918,19.12553076,19.12553076,19.12553076,
228,0.81379782,7.67381741,7.12993801,0.81379782,8.23898962,5.20498480,0.81379782,8.23898962,5.20498480,0.01632850,8.23898962,5.20498480,0.01632850,-0.56517221,-0.56517221,-0.56517221,
229,0.41182014,13.92113239,18.98595295,0.41182014,1.67803462,8.98625751,0.41182014,1.67803462,8.98625751,0.39177432,1.67803462,8.98625751,0.39177432,12.24309777,12.24309777,12.24309777,
230,0.39650574,-9.31413059,9.67264740,0.39650574,5.27400636,-7.56115126,0.39650574,5.27400636,-7.56115126,0.35670689,5.27400636,-7.56115126,0.35670689,-14.58813695,-14.58813695,-14.58813695,
231,0.67543908,-6.34623573,27.49250031,0.67543908,11.76816506,-11.66363584,0.67543908,11.76816506,-11.66363584,0.44387868,11.76816506,-11.66363584,0.44387868,-18.11440078,-18.11440078,-18.11440078,
232,0.88110320,18.39258856,6.71024135,0.88110320,1.94280809,3.23437780,0.88110320,1.94280809,3.23437780,0.35536885,1.94280809,3.23437780,0.35536885,16.44978046,16.44978046,16.44978046,
233,0.24979628,-1.01289164,8.64804516,0.24979628,-5.59523843,17.14708401,0.24979628,-5.59523843,17.14708401,0.11977135,-5.59523843,17.14708401,0.11977135,4.58234679,4.58234679,4.58234679,
234,0.58127288,25.50210680,38.33508289,0.58127288,15.22487089,6.51417133,0.58127288,15.22487089,6.51417133,0.95898272,15.22487089,6.51417133,0.95898272,10.27723591,10.27723591,10.27723591,
235,0.31321833,-30.41249523,21.30427182,0.31321833,10.67266034,-7.78220704,0.31321833,10.67266034,-7.78220704,0.30698605,10.67266034,-7.78220704,0.30698605,-41.08515557,-41.08515557,-41.08515557,
236,0.88173536,34.49357153,-9.12860206,0.88173536,-2.78970487,4.63345522,0.88173536,-2.78970487,4.63345522,0.03330463,-2.78970487,4.63345522,0.03330463,37.28327640,37.28327640,37.28327640,
237,0.96541622,-6.24644090,13.80628181,0.96541622,-2.91441491,-6.29419221,0.96541622,-2.91441491,-6.29419221,0.74223798,-2.91441491,-6.29419221,0.74223798,-3.33202599,-3.33202599,-3.33202599,
238,0.69253159,22.55883509,6.53507860,0.69253159,5.54085030,7.71566678,0.69253159,5.54085030,7.71566678,0.84903831,5.54085030,7.71566678,0.84903831,17.01798478,17.01798478,17.01798478,
239,0.58846508,8.60912225,20.45338955,0.58846508,-5.38038301,5.88587407,0.58846508,-5.38038301,5.88587407,0.72769634,-5.38038301,5.88587407,0.72769634,13.98950527,13.98950527,13.98950527,
240,0.72525428,12.58454693,-15.90214285,0.72525428,-0.67451294,1.21936975,0.72525428,-0.67451294,1.21936975,0.25868407,-0.67451294,1.21936975,0.25868407,13.25905987,13.25905987,13.25905987,
241,0.65966841,-2.09831951,13.33580967,0.65966841,17.32697798,5.95890991,0.65966841,17.32697798,5.95890991,0.44737830,17.32697798,5.95890991,0.44737830,-19.42529749,-19.42529749,-19.42529749,
242,0.50132438,-14.39236348,5.71187013,0.50132438,-8.39265167,-6.93463491,0.50132438,-8.39265167,-6.93463491,0.42403225,-8.39265167,-6.93463491,0.42403225,-5.99971181,-5.99971181,-5.99971181,
243,0.53320625,8.01748630,17.78723346,0.53320625,-0.14171132,1.54433945,0.53320625,-0.14171132,1.54433945,0.93674648,-0.14171132,1.54433945,0.93674648,8.15919763,8.15919763,8.15919763,
244,0.95608364,-21.06303213,-18.90803907,0.95608364,9.26906592,-5.24844685,0.95608364,9.26906592,-5.24844685,0.06271295,9.26906592,-5.24844685,0.06271295,-30.33209804,-30.33209804,-30.33209804,
245,0.23053302,-15.97949260,0.34436606,0.23053302,4.18493852,4.33250717,0.23053302,4.18493852,4.33250717,0.94929748,4.18493852,4.33250717,0.94929748,-20.16443113,-20.16443113,-20.16443113,
246,0.64399020,-9.98397734,-3.19097781,0.64399020,2.53292579,1.44576497,0.64399020,2.53292579,1.44576497,0.39843426,2.53292579,1.44576497,0.39843426,-12.51690313,-12.51690313,-12.51690313,
247,0.39486929,24.76923783,16.80842616,0.39486929,-1.20131440,16.48711403,0.39486929,-1.20131440,16.48711403,0.63360789,-1.20131440,16.48711403,0.63360789,25.97055223,25.97055223,25.97055223,
248,0.42385504,-14.00323586,-3.19678237,0.42385504,9.80675662,-14.76602453,0.42385504,9.80675662,-14.76602453,0.62889844,9.80675662,-14.76602453,0.62889844,-23.80999248,-23.80999248,-23.80999248,
249,0.61880856,-6.32932731,-22.42531675,0.61880856,-5.03512921,7.65158602,0.61880856,-5.03512921,7.65158602,0.09445792,-5.03512921,7.65158602,0.09445792,-1.29419811,-1.29419811,-1.29419811,
250,0.60639322,-37.44546264,-13.93914019,0.60639322,0.65045076,-11.06362357,0.60639322,0.65045076,-11.06362357,0.15941446,0.65045076,-11.06362357,0.15941446,-38.09591341,-38.09591341,-38.09591341,
251,0.47486752,10.63286282,0.25406419,0.47486752,-7.60330098,0.23898936,0.47486752,-7.60330098,0.23898936,0.08500107,-7.60330098,0.23898936,0.08500107,18.23616380,18.23616380,18.23616380,
252,0.01919320,-9.70192061,15.21127317,0.01919320,-7.09546705,-8.75631940,0.01919320,-7.09546705,-8.75631940,0.81552382,-7.09546705,-8.75631940,0.81552382,-2.60645356,-2.60645356,-2.60645356,
253,0.47013219,-9.72161238,0.99997721,0.47013219,-7.89498745,8.13630090,0.47013219,-7.89498745,8.13630090,0.99242952,-7.89498745,8.13630090,0.99242952,-1.82662493,-1.82662493,-1.82662493,
254,0.30157482,17.30529577,-9.66778897,0.30157482,-9.30431309,6.96038096,0.30157482,-9.30431309,6.96038096,0.90884371,-9.30431309,6.96038096,0.90884371,26.60960886,26.60960886,26.60960886,
255,0.71607453,-0.98596953,9.48798383,0.71607453,-3.10045633,7.13770619,0.71607453,-3.10045633,7.13770619,0.15763227,-3.10045633,7.13770619,0.15763227,2.11448680,2.11448680,2.11448680,
256,0.66017354,510.97110706,488.45176555,0.66017354,4.12346513,14.26810777,0.66017354,4.12346513,14.26810777,0.82076712,4.12346513,14.26810777,0.82076712,506.84764193,506.84764193,506.84764193,
257,0.28799100,-2.65295923,-9.73543885,0.28799100,1.95905261,4.09641800,0.28799100,1.95905261,4.09641800,0.86302262,1.95905261,4.09641800,0.86302262,-4.61201184,-4.61201184,-4.61201184,
258,0.29007761,9.92398937,-7.31143453,0.29007761,2.28929566,-3.88146262,0.29007761,2.28929566,-3.88146262,0.57575116,2.28929566,-3.88146262,0.57575116,7.63469370,7.63469370,7.63469370,
259,0.38346223,-9.35674472,2.90076139,0.38346223,-3.45980006,9.00604141,0.38346223,-3.45980006,9.00604141,0.62167849,-3.45980006,9.00604141,0.62167849,-5.89694467,-5.89694467,-5.89694467,
260,0.61801543,-26.66735239,24.74268622,0.61801543,-14.81433292,-1.19693542,0.61801543,-14.81433292,-1.19693542,0.95187447,-14.81433292,-1.19693542,0.95187447,-11.85301946,-11.85301946,-11.85301946,
261,0.74916984,-17.90777498,0.36020723,0.74916984,-0.12875108,7.98435210,0.74916984,-0.12875108,7.98435210,0.09746869,-0.12875108,7.98435210,0.09746869,-17.77902390,-17.77902390,-17.77902390,
262,0.42876870,2.28389566,16.73573244,0.42876870,1.36129673,-6.74633899,0.42876870,1.36129673,-6.74633899,0.45722345,1.36129673,-6.74633899,0.45722345,0.92259893,0.92259893,0.92259893,
263,0.87845219,9.77567707,-16.56310381,0.87845219,14.66160387,9.86285913,0.87845219,14.66160387,9.86285913,0.55781130,14.66160387,9.86285913,0.55781130,-4.88592680,-4.88592680,-4.88592680,
264,0.13547407,27.19956397,3.71207593,0.13547407,4.92433271,16.27173846,0.13547407,4.92433271,16.27173846,0.85772264,4.92433271,16.27173846,0.85772264,22.27523126,22.27523126,22.27523126,
