idx,inA,freqA.R,freqA.I,outA,freqB.R,freqB.I,outB,freqC.R,freqC.I,outC,freqD.R,freqD.I,outD,diffB,diffC,diffD
132,0.82099323,22.46594554,12.61772040,0.82099323,9.49885470,4.86208717,0.82099323,9.49885470,4.86208717,0.39822107,9.49885470,4.86208717,0.39822107,12.96709085,12.96709085,12.96709085,
133,0.01357164,6.64563170,1.96615060,0.01357164,2.73835478,-9.33497450,0.01357164,2.73835478,-9.33497450,0.55424244,2.73835478,-9.33497450,0.55424244,3.90727692,3.90727692,3.90727692,
134,0.09710127,7.41048806,4.98242240,0.09710127,5.75657003,-3.36895156,0.09710127,5.75657003,-3.36895156,0.31194500,5.75657003,-3.36895156,0.31194500,1.65391803,1.65391803,1.65391803,
135,0.62284609,10.76581357,19.19918276,0.62284609,0.95325752,-2.05595549,0.62284609,0.95325752,-2.05595549,0.96448977,0.95325752,-2.05595549,0.96448977,9.81255606,9.81255606,9.81255606,
136,0.83794491,7.39040705,-11.20366888,0.83794491,0.99466456,-3.23500607,0.83794491,0.99466456,-3.23500607,0.73012203,0.99466456,-3.23500607,0.73012203,6.39574249,6.39574249,6.39574249,
137,0.67365963,-10.50491126,8.86384747,0.67365963,-5.63370422,-0.70133293,0.67365963,-5.63370422,-0.70133293,0.75084425,-5.63370422,-0.70133293,0.75084425,-4.87120703,-4.87120703,-4.87120703,
138,0.09609840,-13.41514860,4.51845232,0.09609840,1.18341382,-2.12120756,0.09609840,1.18341382,-2.12120756,0.58990998,1.18341382,-2.12120756,0.58990998,-14.59856242,-14.59856242,-14.59856242,
139,0.97194500,9.17052806,-16.71837150,0.97194500,2.52454988,4.76347701,0.97194500,2.52454988,4.76347701,0.86428144,2.52454988,4.76347701,0.86428144,6.64597819,6.64597819,6.64597819,
140,0.97645947,-8.90111453,-9.06012475,0.97645947,-1.17691469,2.90620203,0.97645947,-1.17691469,2.90620203,0.53563280,-1.17691469,2.90620203,0.53563280,-7.72419985,-7.72419985,-7.72419985,
141,0.87819347,13.02213329,-14.08855984,0.87819347,1.89725896,2.76658279,0.87819347,1.89725896,2.76658279,0.67909062,1.89725896,2.76658279,0.67909062,11.12487433,11.12487433,11.12487433,
142,0.46865120,-8.49019071,10.45582860,0.46865120,-5.10334954,1.08886406,0.46865120,-5.10334954,1.08886406,0.61396595,-5.10334954,1.08886406,0.61396595,-3.38684117,-3.38684117,-3.38684117,
143,0.50962437,29.65040774,11.11611257,0.50962437,2.28210852,-3.40737597,0.50962437,2.28210852,-3.40737597,0.26726253,2.28210852,-3.40737597,0.26726253,27.36829923,27.36829923,27.36829923,
144,0.97676109,12.08425529,-14.40523376,0.97676109,1.50713002,-0.13980515,0.97676109,1.50713002,-0.13980515,0.93421400,1.50713002,-0.13980515,0.93421400,10.57712527,10.57712527,10.57712527,
145,0.05571469,-19.49717083,-10.57189890,0.05571469,-6.55227194,3.68608406,0.05571469,-6.55227194,3.68608406,0.99239640,-6.55227194,3.68608406,0.99239640,-12.94489889,-12.94489889,-12.94489889,
146,0.60484552,-1.22483703,-7.08721392,0.60484552,13.53016693,1.03537804,0.60484552,13.53016693,1.03537804,0.23789281,13.53016693,1.03537804,0.23789281,-14.75500396,-14.75500396,-14.75500396,
147,0.45115921,-4.91433141,-0.08239508,0.45115921,5.41046529,2.92537978,0.45115921,5.41046529,2.92537978,0.69909808,5.41046529,2.92537978,0.69909808,-10.32479670,-10.32479670,-10.32479670,
148,0.73926358,-1.74652375,13.82795316,0.73926358,2.88248567,0.60790943,0.73926358,2.88248567,0.60790943,0.57722859,2.88248567,0.60790943,0.57722859,-4.62900941,-4.62900941,-4.62900941,
149,0.01998767,12.21989649,-16.57333949,0.01998767,9.24149721,2.06148125,0.01998767,9.24149721,2.06148125,0.05037006,9.24149721,2.06148125,0.05037006,2.97839928,2.97839928,2.97839928,
150,0.03918779,-10.21861049,38.85458648,0.03918779,-9.98840563,4.86297865,0.03918779,-9.98840563,4.86297865,0.62147841,-9.98840563,4.86297865,0.62147841,-0.23020486,-0.23020486,-0.23020486,
151,0.44171092,-24.28991090,-7.03293939,0.44171092,2.29097142,5.18563834,0.44171092,2.29097142,5.18563834,0.50002629,2.29097142,5.18563834,0.50002629,-26.58088232,-26.58088232,-26.58088232,
152,0.28280696,0.60860627,28.01499770,0.28280696,0.15712986,-0.44891706,0.28280696,0.15712986,-0.44891706,0.16469416,0.15712986,-0.44891706,0.16469416,0.45147642,0.45147642,0.45147642,
153,0.97958673,-16.55029342,-2.26389062,0.97958673,0.31180885,6.66389658,0.97958673,0.31180885,6.66389658,0.78364425,0.31180885,6.66389658,0.78364425,-16.86210228,-16.86210228,-16.86210228,
154,0.12019656,8.05559829,-2.94225919,0.12019656,8.72674329,1.29908922,0.12019656,8.72674329,1.29908922,0.03183892,8.72674329,1.29908922,0.03183892,-0.67114500,-0.67114500,-0.67114500,
155,0.35944447,9.33174739,18.16551710,0.35944447,3.29016047,-4.07604502,0.35944447,3.29016047,-4.07604502,0.59665541,3.29016047,-4.07604502,0.59665541,6.04158692,6.04158692,6.04158692,
156,0.29614020,4.95126460,9.64966099,0.29614020,2.95707925,4.37706849,0.29614020,2.95707925,4.37706849,0.70441440,2.95707925,4.37706849,0.70441440,1.99418535,1.99418535,1.99418535,
157,0.48089354,-12.50066199,9.56728240,0.48089354,1.78559643,2.94848200,0.48089354,1.78559643,2.94848200,0.60825287,1.78559643,2.94848200,0.60825287,-14.28625842,-14.28625842,-14.28625842,
158,0.11872771,-1.24562315,9.55378651,0.11872771,2.35363455,-2.14273461,0.11872771,2.35363455,-2.14273461,0.92808129,2.35363455,-2.14273461,0.92808129,-3.59925770,-3.59925770,-3.59925770,
159,0.68866119,-2.38138105,16.60778471,0.68866119,-3.45412926,2.34097687,0.68866119,-3.45412926,2.34097687,0.94411975,-3.45412926,2.34097687,0.94411975,1.07274821,1.07274821,1.07274821,
160,0.31798317,30.76665037,-20.23867218,0.31798317,2.20112467,0.35641569,0.31798317,2.20112467,0.35641569,0.34535168,2.20112467,0.35641569,0.34535168,28.56552570,28.56552570,28.56552570,
161,0.88047589,-14.28691379,-28.27712610,0.88047589,-3.22189324,0.32593277,0.88047589,-3.22189324,0.32593277,0.87457296,-3.22189324,0.32593277,0.87457296,-11.06502055,-11.06502055,-11.06502055,
162,0.41426299,-7.13447262,-6.68653645,0.41426299,0.59802048,-3.90565921,0.41426299,0.59802048,-3.90565921,0.22392468,0.59802048,-3.90565921,0.22392468,-7.73249310,-7.73249310,-7.73249310,
163,0.91823547,8.98265620,27.74518171,0.91823547,3.01919442,6.97578126,0.91823547,3.01919442,6.97578126,0.46345098,3.01919442,6.97578126,0.46345098,5.96346178,5.96346178,5.96346178,
164,0.06414750,3.00756172,-4.90817193,0.06414750,4.77298958,4.86818998,0.06414750,4.77298958,4.86818998,0.79369770,4.77298958,4.86818998,0.79369770,-1.76542785,-1.76542785,-1.76542785,
165,0.21682213,23.47033096,2.55711288,0.21682213,-8.17903313,3.71472621,0.21682213,-8.17903313,3.71472621,0.17098659,-8.17903313,3.71472621,0.17098659,31.64936409,31.64936409,31.64936409,
166,0.69247212,14.04737216,11.97198736,0.69247212,0.66810780,4.76643500,0.69247212,0.66810780,4.76643500,0.01852179,0.66810780,4.76643500,0.01852179,13.37926435,13.37926435,13.37926435,
167,0.56518887,20.70977639,-2.87160848,0.56518887,-3.52509882,-3.38880511,0.56518887,-3.52509882,-3.38880511,0.17949027,-3.52509882,-3.38880511,0.17949027,24.23487521,24.23487521,24.23487521,
168,0.56660145,5.34967598,-2.88163766,0.56660145,-8.03310816,0.31055853,0.56660145,-8.03310816,0.31055853,0.19999653,-8.03310816,0.31055853,0.19999653,13.38278414,13.38278414,13.38278414,
169,0.86510256,-4.00768224,-5.75439774,0.86510256,-3.14729153,1.79826708,0.86510256,-3.14729153,1.79826708,0.33898512,-3.14729153,1.79826708,0.33898512,-0.86039071,-0.86039071,-0.86039071,
170,0.26538949,-0.63676196,8.03339579,0.26538949,2.25941527,0.90352968,0.26538949,2.25941527,0.90352968,0.05433799,2.25941527,0.90352968,0.05433799,-2.89617723,-2.89617723,-2.89617723,
171,0.50896896,13.04017648,5.92320885,0.50896896,-0.32775223,1.42410212,0.50896896,-0.32775223,1.42410212,0.48954894,-0.32775223,1.42410212,0.48954894,13.36792871,13.36792871,13.36792871,
172,0.52324805,2.72041645,8.40561043,0.52324805,-2.12149421,-1.51619879,0.52324805,-2.12149421,-1.51619879,0.52103660,-2.12149421,-1.51619879,0.52103660,4.84191066,4.84191066,4.84191066,
173,0.91672296,3.58722522,-10.66961895,0.91672296,-1.70428106,-1.35401898,0.91672296,-1.70428106,-1.35401898,0.33940382,-1.70428106,-1.35401898,0.33940382,5.29150627,5.29150627,5.29150627,
174,0.09394051,-3.81513280,14.80196283,0.09394051,2.60465309,1.38283574,0.09394051,2.60465309,1.38283574,0.17162968,2.60465309,1.38283574,0.17162968,-6.41978589,-6.41978589,-6.41978589,
175,0.92115761,15.97952378,-2.88135868,0.92115761,-1.99280614,7.74426431,0.92115761,-1.99280614,7.74426431,0.74999925,-1.99280614,7.74426431,0.74999925,17.97232992,17.97232992,17.97232992,
176,0.57594650,-7.61046697,-29.61474054,0.57594650,-5.98972312,3.55376094,0.57594650,-5.98972312,3.55376094,0.72999056,-5.98972312,3.55376094,0.72999056,-1.62074385,-1.62074385,-1.62074385,
177,0.08311249,-8.03100406,1.43081991,0.08311249,-1.30854476,-3.22236520,0.08311249,-1.30854476,-3.22236520,0.94412352,-1.30854476,-3.22236520,0.94412352,-6.72245930,-6.72245930,-6.72245930,
178,0.92929620,-15.70097148,-11.61936174,0.92929620,2.34624998,2.78788635,0.92929620,2.34624998,2.78788635,0.35997806,2.34624998,2.78788635,0.35997806,-18.04722146,-18.04722146,-18.04722146,
179,0.27771856,8.08135525,-13.06578616,0.27771856,-3.71673033,-3.31632038,0.27771856,-3.71673033,-3.31632038,0.76491170,-3.71673033,-3.31632038,0.76491170,11.79808558,11.79808558,11.79808558,
180,0.31856896,-1.29293046,7.80203184,0.31856896,-5.66664703,-6.94366819,0.31856896,-5.66664703,-6.94366819,0.01171408,-5.66664703,-6.94366819,0.01171408,4.37371657,4.37371657,4.37371657,
181,0.00935670,26.42880890,0.80483796,0.00935670,8.51048404,5.00540934,0.00935670,8.51048404,5.00540934,0.23074234,8.51048404,5.00540934,0.23074234,17.91832486,17.91832486,17.91832486,
182,0.66741038,7.53758052,0.18887299,0.66741038,-3.24359721,1.35423887,0.66741038,-3.24359721,1.35423887,0.85580334,-3.24359721,1.35423887,0.85580334,10.78117773,10.78117773,10.78117773,
183,0.84234208,-13.16155720,-1.60147781,0.84234208,1.91893224,1.41337095,0.84234208,1.91893224,1.41337095,0.01662797,1.91893224,1.41337095,0.01662797,-15.08048944,-15.08048944,-15.08048944,
184,0.13179786,-12.11151194,5.64129041,0.13179786,0.31633939,1.83046369,0.13179786,0.31633939,1.83046369,0.97552151,0.31633939,1.83046369,0.97552151,-12.42785133,-12.42785133,-12.42785133,
185,0.64717414,20.86800013,12.68943969,0.64717414,-0.86312314,3.09585445,0.64717414,-0.86312314,3.09585445,0.36549610,-0.86312314,3.09585445,0.36549610,21.73112328,21.73112328,21.73112328,
186,0.71632720,2.66775041,0.13030568,0.71632720,-6.51968751,4.30014914,0.71632720,-6.51968751,4.30014914,0.86638233,-6.51968751,4.30014914,0.86638233,9.18743792,9.18743792,9.18743792,
187,0.84138612,-20.25100947,-0.03364918,0.84138612,-1.06029222,-6.21378444,0.84138612,-1.06029222,-6.21378444,0.05058811,-1.06029222,-6.21378444,0.05058811,-19.19071725,-19.19071725,-19.19071725,
188,0.28940609,20.52759131,7.21002706,0.28940609,2.16065645,4.36158123,0.28940609,2.16065645,4.36158123,0.72205561,2.16065645,4.36158123,0.72205561,18.36693487,18.36693487,18.36693487,
189,0.26473016,-12.99606918,-7.42838798,0.26473016,-0.44495708,-0.90966536,0.26473016,-0.44495708,-0.90966536,0.42007537,-0.44495708,-0.90966536,0.42007537,-12.55111210,-12.55111210,-12.55111210,
190,0.18319136,11.06302995,-6.48181371,0.18319136,3.91642651,4.14960654,0.18319136,3.91642651,4.14960654,0.45354268,3.91642651,4.14960654,0.45354268,7.14660344,7.14660344,7.14660344,
191,0.39782075,-8.77285707,8.27095617,0.39782075,2.79613375,-1.94183305,0.39782075,2.79613375,-1.94183305,0.37329075,2.79613375,-1.94183305,0.37329075,-11.56899082,-11.56899082,-11.56899082,
192,0.58651293,233.90396055,314.20272681,0.58651293,-6.36168181,4.99727083,0.58651293,-6.36168181,4.99727083,0.69742877,-6.36168181,4.99727083,0.69742877,240.26564236,240.26564236,240.26564236,
193,0.55282148,-3.33412452,3.04331989,0.55282148,-4.93281522,-1.07038868,0.55282148,-4.93281522,-1.07038868,0.98257496,-4.93281522,-1.07038868,0.98257496,1.59869070,1.59869070,1.59869070,
194,0.02010755,42.07021077,-22.96137053,0.02010755,11.46455272,-4.82678308,0.02010755,11.46455272,-4.82678308,0.06916699,11.46455272,-4.82678308,0.06916699,30.60565805,30.60565805,30.60565805,
195,0.16494046,-15.66476764,-7.71325295,0.16494046,1.40838223,5.45028072,0.16494046,1.40838223,5.45028072,0.03322239,1.40838223,5.45028072,0.03322239,-17.07314986,-17.07314986,-17.07314986,
196,0.82894003,-16.99132634,-12.73471927,0.82894003,-5.61064325,-3.61586520,0.82894003,-5.61064325,-3.61586520,0.40718330,-5.61064325,-3.61586520,0.40718330,-11.38068309,-11.38068309,-11.38068309,
197,0.36980810,7.05521966,-11.84044477,0.36980810,0.25324187,-0.95408864,0.36980810,0.25324187,-0.95408864,0.13997258,0.25324187,-0.95408864,0.13997258,6.80197779,6.80197779,6.80197779,
198,0.00469548,-18.33250929,5.39852464,0.00469548,0.71112199,4.04116580,0.00469548,0.71112199,4.04116580,0.56910074,0.71112199,4.04116580,0.56910074,-19.04363128,-19.04363128,-19.04363128,
199,0.14644176,22.40816148,-4.35077182,0.14644176,5.12182788,-1.25177048,0.14644176,5.12182788,-1.25177048,0.41139672,5.12182788,-1.25177048,0.41139672,17.28633360,17.28633360,17.28633360,
200,0.67781654,-3.19275082,-4.31316267,0.67781654,-1.71026431,3.00631983,0.67781654,-1.71026431,3.00631983,0.80731896,-1.71026431,3.00631983,0.80731896,-1.48248651,-1.48248651,-1.48248651,
201,0.56961840,5.04166290,3.94564596,0.56961840,1.07462512,0.98225284,0.56961840,1.07462512,0.98225284,0.86493329,1.07462512,0.98225284,0.86493329,3.96703779,3.96703779,3.96703779,
202,0.27000797,0.62249063,24.01644767,0.27000797,-3.73102362,-1.20395314,0.27000797,-3.73102362,-1.20395314,0.84800823,-3.73102362,-1.20395314,0.84800823,4.35351425,4.35351425,4.35351425,
203,0.70373728,6.75535809,-8.05354565,0.70373728,-7.43384621,-1.68632087,0.70373728,-7.43384621,-1.68632087,0.77905102,-7.43384621,-1.68632087,0.77905102,14.18920430,14.18920430,14.18920430,
204,0.73519402,11.37688216,28.48963174,0.73519402,-2.75863443,1.95748530,0.73519402,-2.75863443,1.95748530,0.12381998,-2.75863443,1.95748530,0.12381998,14.13551659,14.13551659,14.13551659,
205,0.28847643,6.13006290,6.94214413,0.28847643,-10.01677802,-0.76522391,0.28847643,-10.01677802,-0.76522391,0.16684752,-10.01677802,-0.76522391,0.16684752,16.14684092,16.14684092,16.14684092,
206,0.96218855,3.32201056,5.01378170,0.96218855,1.29874421,0.00286687,0.96218855,1.29874421,0.00286687,0.61555957,1.29874421,0.00286687,0.61555957,2.02326635,2.02326635,2.02326635,
207,0.43328806,1.62350419,-2.12019088,0.43328806,2.70183616,-0.88544808,0.43328806,2.70183616,-0.88544808,0.50831545,2.70183616,-0.88544808,0.50831545,-1.07833197,-1.07833197,-1.07833197,
208,0.24875314,-8.29750604,1.05697370,0.24875314,-5.89033081,-1.47621449,0.24875314,-5.89033081,-1.47621449,0.16249293,-5.89033081,-1.47621449,0.16249293,-2.40717524,-2.40717524,-2.40717524,
209,0.75610669,-11.62758664,4.31676111,0.75610669,-6.78805171,6.95972461,0.75610669,-6.78805171,6.95972461,0.03755938,-6.78805171,6.95972461,0.03755938,-4.83953492,-4.83953492,-4.83953492,
210,0.57615734,-15.78261434,9.20265827,0.57615734,4.51922388,6.10903288,0.57615734,4.51922388,6.10903288,0.86812606,4.51922388,6.10903288,0.86812606,-20.30183822,-20.30183822,-20.30183822,
211,0.39609828,-9.30988139,-2.37858082,0.39609828,-0.36840381,-11.58411899,0.39609828,-0.36840381,-11.58411899,0.90464774,-0.36840381,-11.58411899,0.90464774,-8.94147758,-8.94147758,-8.94147758,
212,0.59204193,-4.56004535,26.05374518,0.59204193,3.60494287,4.50358450,0.59204193,3.60494287,4.50358450,0.14944830,3.60494287,4.50358450,0.14944830,-8.16498822,-8.16498822,-8.16498822,
213,0.89603839,-5.66496112,-1.09955485,0.89603839,-2.69042396,4.45070202,0.89603839,-2.69042396,4.45070202,0.84114013,-2.69042396,4.45070202,0.84114013,-2.97453716,-2.97453716,-2.97453716,
214,0.57225190,3.19923864,-5.44519840,0.57225190,8.41281628,1.47919481,0.57225190,8.41281628,1.47919481,0.99884700,8.41281628,1.47919481,0.99884700,-5.21357764,-5.21357764,-5.21357764,
215,0.63892108,-5.70690355,-2.60991114,0.63892108,-1.17919744,3.45503804,0.63892108,-1.17919744,3.45503804,0.46924917,-1.17919744,3.45503804,0.46924917,-4.52770611,-4.52770611,-4.52770611,
216,0.22308163,-3.72637252,8.42948592,0.22308163,5.06447085,4.36196826,0.22308163,5.06447085,4.36196826,0.71424130,5.06447085,4.36196826,0.71424130,-8.79084338,-8.79084338,-8.79084338,
217,0.89155443,-8.76252616,14.32293877,0.89155443,-0.16823521,-4.99253141,0.89155443,-0.16823521,-4.99253141,0.35231166,-0.16823521,-4.99253141,0.35231166,-8.59429095,-8.59429095,-8.59429095,
218,0.95274901,5.63533851,-11.43577879,0.95274901,-2.21610284,1.13981167,0.95274901,-2.21610284,1.13981167,0.91948261,-2.21610284,1.13981167,0.91948261,7.85144135,7.85144135,7.85144135,
219,0.68005557,-1.76189711,2.49024091,0.68005557,1.09653761,-5.16292736,0.68005557,1.09653761,-5.16292736,0.09956908,1.09653761,-5.16292736,0.09956908,-2.85843472,-2.85843472,-2.85843472,
220,0.44712538,5.59820032,17.98124824,0.44712538,5.46187559,3.39160351,0.44712538,5.46187559,3.39160351,0.10022689,5.46187559,3.39160351,0.10022689,0.13632473,0.13632473,0.13632473,
221,0.44919773,21.60891861,0.35604525,0.44919773,3.35698903,7.41140470,0.44919773,3.35698903,7.41140470,0.44792617,3.35698903,7.41140470,0.44792617,18.25192958,18.25192958,18.25192958,
222,0.84640867,3.97570992,4.69868907,0.84640867,-2.21104406,-9.04933699,0.84640867,-2.21104406,-9.04933699,0.70388859,-2.21104406,-9.04933699,0.70388859,6.18675397,6.18675397,6.18675397,
223,0.97857092,6.07241358,0.75549876,0.97857092,-7.15420701,-2.19516656,0.97857092,-7.15420701,-2.19516656,0.53702252,-7.15420701,-2.19516656,0.53702252,13.22662059,13.22662059,13.22662059,
224,0.69947928,5.51700615,-19.32443395,0.69947928,-5.98125607,5.43587973,0.69947928,-5.98125607,5.43587973,0.80619399,-5.98125607,5.43587973,0.80619399,11.49826222,11.49826222,11.49826222,
225,0.11620191,0.21645396,1.25445874,0.11620191,1.67276307,-3.16682043,0.11620191,1.67276307,-3.16682043,0.26034093,1.67276307,-3.16682043,0.26034093,-1.45630910,-1.45630910,-1.45630910,
226,0.29743695,13.87099858,7.41496586,0.29743695,-4.47727749,0.10761122,0.29743695,-4.47727749,0.10761122,0.89192336,-4.47727749,0.10761122,0.89192336,18.34827607,18.34827607,18.34827607,
227,0.76702370,-9.41850019,13.34942237,0.76702370,-1.90164428,-4.49847046,0.76702370,-1.90164428,-4.49847046,0.98404224,-1.90164428,-4.49847046,0.98404224,-7.51685591,-7.51685591,-7.51685591,
228,0.81379782,7.73117165,13.20209163,0.81379782,11.34202923,-3.39668656,0.81379782,11.34202923,-3.39668656,0.43586492,11.34202923,-3.39668656,0.43586492,-3.61085758,-3.61085758,-3.61085758,
229,0.41182014,-6.97768380,-17.11804824,0.41182014,3.27491154,3.88640403,0.41182014,3.27491154,3.88640403,0.09725993,3.27491154,3.88640403,0.09725993,-10.25259534,-10.25259534,-10.25259534,
230,0.39650574,-6.94883257,14.89728187,0.39650574,-2.25211654,-0.36321964,0.39650574,-2.25211654,-0.36321964,0.36756187,-2.25211654,-0.36321964,0.36756187,-4.69671603,-4.69671603,-4.69671603,
231,0.67543908,28.12820460,17.64220833,0.67543908,3.47285111,-5.34290383,0.67543908,3.47285111,-5.34290383,0.14126390,3.47285111,-5.34290383,0.14126390,24.65535349,24.65535349,24.65535349,
232,0.88110320,-36.44420562,0.54404443,0.88110320,-5.92678222,-5.35043913,0.88110320,-5.92678222,-5.35043913,0.89654660,-5.92678222,-5.35043913,0.89654660,-30.51742340,-30.51742340,-30.51742340,
233,0.24979628,-17.83726528,11.10816090,0.24979628,-4.49080827,-6.79723977,0.24979628,-4.49080827,-6.79723977,0.22126268,-4.49080827,-6.79723977,0.22126268,-13.34645702,-13.34645702,-13.34645702,
234,0.58127288,2.67635682,-10.61447630,0.58127288,0.11045521,-6.01221676,0.58127288,0.11045521,-6.01221676,0.43141843,0.11045521,-6.01221676,0.43141843,2.56590160,2.56590160,2.56590160,
235,0.31321833,-15.56453835,0.22114673,0.31321833,1.05386927,0.23560254,0.31321833,1.05386927,0.23560254,0.32099724,1.05386927,0.23560254,0.32099724,-16.61840762,-16.61840762,-16.61840762,
236,0.88173536,-14.55925856,1.75449150,0.88173536,-6.00703396,-8.01774038,0.88173536,-6.00703396,-8.01774038,0.65210327,-6.00703396,-8.01774038,0.65210327,-8.55222460,-8.55222460,-8.55222460,
237,0.96541622,-4.98768233,1.36712419,0.96541622,-9.65435331,-3.45405522,0.96541622,-9.65435331,-3.45405522,0.96896177,-9.65435331,-3.45405522,0.96896177,4.66667098,4.66667098,4.66667098,
238,0.69253159,-23.01817102,20.36474635,0.69253159,-5.98957141,-1.38606349,0.69253159,-5.98957141,-1.38606349,0.65320082,-5.98957141,-1.38606349,0.65320082,-17.02859961,-17.02859961,-17.02859961,
239,0.58846508,-4.58772072,14.16187226,0.58846508,1.96499872,-8.25423573,0.58846508,1.96499872,-8.25423573,0.03362509,1.96499872,-8.25423573,0.03362509,-6.55271943,-6.55271943,-6.55271943,
240,0.72525428,-19.87053275,11.70738068,0.72525428,-0.65825149,4.00389910,0.72525428,-0.65825149,4.00389910,0.57432526,-0.65825149,4.00389910,0.57432526,-19.21228126,-19.21228126,-19.21228126,
241,0.65966841,6.45200498,-4.75497941,0.65966841,1.84488782,3.96029216,0.65966841,1.84488782,3.96029216,0.55181626,1.84488782,3.96029216,0.55181626,4.60711716,4.60711716,4.60711716,
242,0.50132438,15.24924414,15.29380779,0.50132438,0.83176288,-5.32859318,0.50132438,0.83176288,-5.32859318,0.59087276,0.83176288,-5.32859318,0.59087276,14.41748127,14.41748127,14.41748127,
243,0.53320625,-14.15380922,4.07018362,0.53320625,-1.02588668,-0.74305626,0.53320625,-1.02588668,-0.74305626,0.35404666,-1.02588668,-0.74305626,0.35404666,-13.12792254,-13.12792254,-13.12792254,
244,0.95608364,2.00364922,-0.82613861,0.95608364,-7.86899572,-0.69700023,0.95608364,-7.86899572,-0.69700023,0.56996491,-7.86899572,-0.69700023,0.56996491,9.87264493,9.87264493,9.87264493,
245,0.23053302,-15.15546654,28.98786130,0.23053302,5.81125064,3.43007743,0.23053302,5.81125064,3.43007743,0.09237389,5.81125064,3.43007743,0.09237389,-20.96671717,-20.96671717,-20.96671717,
246,0.64399020,-11.71953176,-3.81224108,0.64399020,-8.77995623,-3.10667919,0.64399020,-8.77995623,-3.10667919,0.29828233,-8.77995623,-3.10667919,0.29828233,-2.93957553,-2.93957553,-2.93957553,
247,0.39486929,14.27169004,10.41783834,0.39486929,-1.63365237,-2.54012036,0.39486929,-1.63365237,-2.54012036,0.10286336,-1.63365237,-2.54012036,0.10286336,15.90534241,15.90534241,15.90534241,
248,0.42385504,18.26440323,7.29079318,0.42385504,6.94166944,0.29730862,0.42385504,6.94166944,0.29730862,0.13547407,6.94166944,0.29730862,0.13547407,11.32273379,11.32273379,11.32273379,
249,0.61880856,8.53306488,-24.86330847,0.61880856,9.29025449,0.21953652,0.61880856,9.29025449,0.21953652,0.87845219,9.29025449,0.21953652,0.87845219,-0.75718961,-0.75718961,-0.75718961,
250,0.60639322,0.49778687,-9.13599376,0.60639322,0.76444460,-1.09386881,0.60639322,0.76444460,-1.09386881,0.42876870,0.76444460,-1.09386881,0.42876870,-0.26665773,-0.26665773,-0.26665773,
251,0.47486752,0.06986802,-27.24942344,0.47486752,2.12735532,0.00773629,0.47486752,2.12735532,0.00773629,0.74916984,2.12735532,0.00773629,0.74916984,-2.05748730,-2.05748730,-2.05748730,
252,0.01919320,-30.10110691,11.41070472,0.01919320,-4.60334233,2.68004666,0.01919320,-4.60334233,2.68004666,0.61801543,-4.60334233,2.68004666,0.61801543,-25.49776459,-25.49776459,-25.49776459,
253,0.47013219,-16.32376184,-6.24457772,0.47013219,-1.02033212,0.10987304,0.47013219,-1.02033212,0.10987304,0.38346223,-1.02033212,0.10987304,0.38346223,-15.30342972,-15.30342972,-15.30342972,
254,0.30157482,-6.90321695,-1.61082936,0.30157482,14.81582567,6.95363351,0.30157482,14.81582567,6.95363351,0.29007761,14.81582567,6.95363351,0.29007761,-21.71904262,-21.71904262,-21.71904262,
255,0.71607453,5.52423380,1.58943880,0.71607453,-2.94023839,-2.52267680,0.71607453,-2.94023839,-2.52267680,0.28799100,-2.94023839,-2.52267680,0.28799100,8.46447219,8.46447219,8.46447219,
